content_id,title,genre,poster_url,rating_count,rating_avg,overview
37104,Tsuki ha Higashi ni Hi ha Nishi ni: Operation Sanctuary,Animation,https://image.tmdb.org/t/p/original/lIyMEp6icAB9PvVsvtTusjlNaNP.jpg,0,0.0,"Naoki Kuzumi lost his parents in an accident five years ago, and is living with his aunt, uncle, and cousin Matsuri. He always thought his life was ordinary, aside from the fact that he can't remember what happened in his youth. One sunny day as he is taking a nap on a bench, a redheaded girl -- Mikoto -- literally falls on him from the sky. For some reason, she thinks he's her younger brother."
37105,Key Princess Story Eternal Alice Rondo,Comedy Animation,https://image.tmdb.org/t/p/original/7HoXvUhiJZmOprFvEVIWRiODrqj.jpg,0,0.0,"Generally, it is believed that Charles Lutwidge Dodgson (Lewis Carroll) wrote two books about Alice. However there is another Alice book, Endless Alice. Somehow, the pages of the books were taken apart and they are lying in girls' minds.Kirihara Aruto likes Alice books very much, and he likes to imagine his own Alice. One day, he happens to meet a girl flying in the air, and she looks exactly like his Alice. Her name is Arisugawa Arisu. She is one of Alice. The Alice have fragments of the Alice book in their minds, and they fights against each other to collect these fragments. If one can collect the whole fragments to complete the book, it will grant any wish."
37113,Tales of the Abyss,Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/yXJUcoxr3A37aaEOS9rUyJ8sZq5.jpg,1,8.0,"Luke fon Fabre, the spoiled son of a noble from the kingdom of Kimlasca-Lavaldear, has been confined inside his father's mansion ever since he was kidnapped seven years ago by a rival country, the Malkuth Empire. Now Luke's memory of the life he led before is missing, and a strange voice, which only he can hear, has been calling out to him ever since. One day while training with his mentor, Van Grants, a strange woman called Tear breaks into the mansion with the sole intent of taking Van's life. During the struggle Luke is transported far from home, along with Tear, and now that Luke has finally gained the freedom he's been dreaming of, what awaits him in the outside world will shatter everything he's ever known about himself."
37121,Figaro Pho,Animation Comedy,https://image.tmdb.org/t/p/original/pN9KPamlerT88BxJnByFeWFZKwB.jpg,3,7.333,
37144,Cackling Kitarou,Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/amcFG0QCmuXFzR7y5zZguL2s6Lj.jpg,1,6.0,"Kitarou, a ghost, spends his afterlife helping humans in need of his skills by thwarting the plans of evil spirits who live to torment humanity.

A manga series created in 1959 by manga artist Shigeru Mizuki, Cackling Kitarou is best known for its popularization of the folklore creatures known as yōkai, a class of spirit-monster to which all of the main characters belong. It has been adapted for the screen several times, as anime, live action and video games. A new anime series has been made every decade since 1968.

The title of the original story is Hakaba no Kitarō, literally meaning ""Kitarō Graveyard"". This story was an early 20th-century Japanese folk tale performed on kamishibai. The name ""Ge Ge Ge..."" was applied to Mizuki's particular telling of the Kitarō story when a Toei Animation series based on the characters of his comic was created. In January, 2008, the original comic was finally adapted into an animated series, running in Fuji TV's noitaminA slot."
37155,Graveyard Kitaro,Animation Comedy,https://image.tmdb.org/t/p/original/lGMWgB4Rjk2jELgMOwaJgFcUGvz.jpg,3,8.0,"Kitarō is a yōkai boy born in a cemetery, and aside from his mostly-decayed father, the last living member of the Ghost tribe. He is missing his left eye, but his hair usually covers the empty socket. He fights for peace between humans and yōkai, which generally involves protecting the former from the wiles of the latter."
37181,éX-Driver,Animation,https://image.tmdb.org/t/p/original/k9qEVKbErYztICUYPdZo7TJ1ZPm.jpg,2,7.0,"éX-Driver is a manga series by Kōsuke Fujishima, which was adapted into an anime series, produced by Bandai Visual and Actas. The anime series spanned 6 episodes, as well as a feature movie, entitled éX-Driver: The Movie. The complete anime series, including the movie, were broadcast by the anime television network, Animax, across its respective networks around the world, including East Asia, Southeast Asia, South Asia and other regions."
37183,Dance in the Vampire Bund,Animation Drama Action & Adventure Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/dakyi8YmADxi70nPzXxbOOxtZVt.jpg,28,7.179,"Mina Tepeş, the Princess of the ancient covenant and ruler of all vampires, wants her race to stop hiding from the humans. Using her vast wealth, she has paid off Japan's entire national debt and by doing so, gained the right to create a district off Japan's coast that is to become the future haven to vampires worldwide. But when she finally attempts to make public the existence of vampires to the world some politicians, terrorists and rival factions are plotting to assassinate Mina before she has a chance to get Japan's and international recognition for the Vampire Bund. Now she must rely on her strength, cruelty and those closest to her, while trying to make a normal life."
37195,Special A,Animation Comedy,https://image.tmdb.org/t/p/original/3U8ku4H36yH0IzfR3C3yfxiEdyX.jpg,4,5.2,"When Hikari was little, she and her father liked to watch professional wrestling, and she became very good at it. She is the pride of her family until she is introduced to Kei, the son of her father's friend."
37264,Birdy the Mighty: Decode,Animation Action & Adventure Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/2MhyFK76viQc94A8Qbld4Ld2lSj.jpg,13,7.154,While pursuing fugitives the Space Federation police officer Birdy Cephon Altera finds herself on Earth.
37305,Soul Eater,Action & Adventure Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/hI5AhxFTSFabTG7Fvhczyb5ZIh8.jpg,225,7.896,"At the Death Weapon Meister Academy, three teams must collect the souls of 99 evil humans and one witch."
37313,The Wonderful Stories of Professor Kitzel,Animation,,0,0.0,"The Wonderful Stories of Professor Kitzel was an educational animated series that ran in the early 1970s. Produced by Shamus Culhane for Krantz Films, the program combined film clips, animation, and commentary to teach the viewers about historic and cultural events. It was ""hosted"" by the eccentric scientist Professor Kitzel, whose voice was provided by Paul Soles, with occasional appearances by his grandfather or his parrot."
37392,Arcadia of My Youth: Endless Orbit SSX,Sci-Fi & Fantasy Animation,https://image.tmdb.org/t/p/original/iCm5FJIQFrS5dN4nVSPYg8kwAKN.jpg,9,6.2,"Arcadia of My Youth: Endless Orbit SSX is an animated television series created by Leiji Matsumoto. It's the sequel to the 1982 animated film Arcadia of My Youth. However, like many of the stories set in the Leijiverse, the continuity of the series does not necessarily agree with other Harlock series or films."
37419,Zoids: Chaotic Century,Action & Adventure Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/aVGuBvoBr9ujme4uUkAIRYk5vlt.jpg,286,8.584,"Van discovers a Zoid Organoid in an abandoned laboratory while running from two strangers piloting Zoids. Also in the laboratory, in an animated suspension tube is a strange girl. He breaks the tube open and takes her and the Organoid with him. The girl, who says her name is Fiona, wants to find something called ""Zoids Eve"", and so Van, the Organoid Zeke, and Fiona begin their adventure."
37437,Heaven's Lost Property,Animation Comedy Drama,https://image.tmdb.org/t/p/original/8H4aVnkpueXv9EEZUI6G3thU9Lh.jpg,118,7.932,"Girl-crazy Tomoki’s quiet life gets turned upside down when beautiful, winged Ikaros falls from the sky – and starts calling him master! She seems a little bit lost on Earth, and her origins are shrouded in mystery. One thing’s for sure, though – she just might have the power to make Tomoki’s every dream come true!

The heavenly hijinks continue in Heaven’s Lost Property: Forte! Tomoki may long for peace and quiet, but with Ikaros and Nymph still adjusting to life on Earth, things aren’t likely to calm down anytime soon. Plus, there’s a new Angeloid on the scene – and she’s been sent to eliminate Tomoki!"
37450,Flaming Rugby Boy: Dodge Danpei,Animation,https://image.tmdb.org/t/p/original/6QTQEtVSX31irJCF4kH8e70f614.jpg,5,9.0,
37468,Dash Kappei,Animation Comedy,https://image.tmdb.org/t/p/original/yVFNssDdmDs9hohJDmShugwZCzR.jpg,8,7.6,"The hero of the story is Kappei Sakamoto, a high school student with amazing athletic abilities who joins the basketball team of Seirin High School and quickly becomes one of the most skilled players. Kappei has one unusual handicap for a basketball player - his height; he stands not even one meter tall. His Achilles' heel is female undergarments; he has a particular interest in white panties, and is even more enthusiastic about joining the basketball team when he discovers that the team's female coach, Coach Natsu, wears white panties (although his inventive attempts to sneak a peek at said panties usually result in a physical beatdown from the hot-tempered coach). Eventually, Kappei's athletic prowess extends beyond basketball, and he tries out for - and excels at - every sport the school offers.

In the first episode, Kappei meets and becomes enamored with Akane Aki, a sweet, pretty girl who is quite athletic herself (she later joins the school's ping-pong team) and signs on as assistant coach of Seirin's basketball team. Much to Kappei's delight, not only is Akane pretty, but she also wears white panties, and Kappei sets his sights on winning her heart. Kappei eventually moves in with Akane and her family after his parents (who are rarely around) leave for the United States. However, Kappei has an unusual rival for Akane's heart - Akane's dog, Seiichiro, who has often fantasized about marrying his owner and, resenting Kappei, immediately seeks to sabotage his relationship with Akane through various tricks. Seiichiro can also speak, although only Kappei can understand him."
37471,Nura: Rise of the Yokai Clan,Animation Sci-Fi & Fantasy Action & Adventure,https://image.tmdb.org/t/p/original/qHY5y8pQiIIJfXeko7t9JTqA32p.jpg,67,7.522,"Rikuo Nura, is 3 parts human and a quarter Demon, lives in a house of spirits with his grandfather, The current clan head of the Nura youkai. Rikou is set to be the next clan head, despit the fact he dilikes his demon side. He soon come to terms with his demon blood and decides to take his position as young master of the Nura house. However there are those who will certainly not allow it to be easy."
37472,Octonauts,Kids Animation Action & Adventure,https://image.tmdb.org/t/p/original/iYUhUSKWKpSBahaWLUQIPckAy8p.jpg,0,0.0,"The Octonauts is a British children's television series, produced by Silvergate Media for the BBC channel Cbeebies. The series is animated in Ireland by Brown Bag Films but uses British voice actors. The TV series is based on American-Canadian children's books written by Vicki Wong and Michael C. Murphy of Meomi Design Inc.

The Octonauts follows an underwater exploring crew made up of stylized anthropomorphic animals, a team of eight adventurers who live in an undersea base, the Octopod, from where they go on undersea adventures with the help of a fleet of aquatic vehicles.

The subject matter is reminiscent of Star Trek and Thunderbirds blended with Jacques Cousteau. Although it is science fiction as regards its technology, the exotic creatures and locations that the crew encounter are real marine animals in their natural habitats."
37473,Rave Master,Animation Comedy Sci-Fi & Fantasy Action & Adventure,https://image.tmdb.org/t/p/original/eGKx06UAZz5fG0WbsJAjhGjR8SZ.jpg,34,7.7,"Fifty years ago, malevolent stones known as Dark Brings brought about the ""Overdrive,"" a calamitous event that destroyed one-tenth of the world. In the present day, the nefarious organization Demon Card seeks the Dark Brings' power for their all but innocent intentions.

Haru Glory, a sword-wielding silver-haired teenager, inherits the title of Rave Master: the person who wields the power of the legendary Rave Stones, artifacts capable of destroying the Dark Brings. However, the many Rave Stones were scattered across the globe as a result of the Overdrive, allowing Demon Card to continue their malpractices."
37508,Pretty Cure,Animation Action & Adventure Comedy Kids,https://image.tmdb.org/t/p/original/mUBXzVeP81cMB6hVNGtPLSvr9BV.jpg,13,7.9,"Pretty Cure, known in Japan as Futari wa Pretty Cure, is a Japanese magical girl anime series  The theme of the series revolves around Yin and Yang, which explains the relationship between Nagisa and Honoka trying to work together as Pretty Cures."
37513,Le Chevalier D’Eon,Animation Mystery,https://image.tmdb.org/t/p/original/vkTR8IWaqzhd0bE16JWVZPW3hp4.jpg,3,7.0,"Paris, 1742. While investigating the murder of his beautiful sister—Lia—D’Eon uncovers an evil which casts shadows in both the palaces of kings and the dark alleys of Europe. It is a dark and strange power—one which allows Lia’s soul to return from beyond and possess her brother in order to avenge her own death."
37514,Nanami-chan,Animation Sci-Fi & Fantasy Comedy,https://image.tmdb.org/t/p/original/aY8WCkCeKTJ8kRiTH8aroskjL8c.jpg,0,0.0,"Nanami-chan is an anime series that runs in 5 minute segments. As of February 2009, 76 of Nanami-chan's episodes have been broadcast on NHK since 2004."
37517,The Tower of Druaga: The Aegis of Uruk,Animation Sci-Fi & Fantasy Comedy,https://image.tmdb.org/t/p/original/k77eqVawgYo4tPGzmuCdwBTi7XO.jpg,10,6.9,"The Summer of ""Anu"": In a summer once every five years, demons in  the mysterious Tower of Druaga lose their powers due to the magic spell  cast by a god named ""Anu"". King Gilgamesh, ruler of the kingdom Uruk,  uses the appearance of demons as an excuse to invade the tower and find  out the construct's secrets. As 80 years passed, the Uruk army managed  to fight back the demons and built a fortress city and safe haven on the  very first floor of Druaga—Metz Kier. Thus begins the story of a  warrior named Jil, who, finding companions along the way, embarks on a  quest for the fabled Blue Crystal Rod, a powerful artifact rumored to be  in the highest floor of Druaga. However, other competitors, including  the kingdom of Uruk itself, want the treasure, all for their own  reasons."
37518,Save Me! Lollipop,Animation,https://image.tmdb.org/t/p/original/jZit3B1XkIlJ897h8YJf4DjXulC.jpg,2,4.5,"Mamotte! Lollipop is a Japanese shōjo manga series written and illustrated by Michiyo Kikuta and serialized in the magazine Nakayoshi and published by Kodansha in Japan between February 2003 and July 2005.

The story revolves around female protagonist Nina Yamada, a seventh grader who accidentally swallows the Crystal Pearl thinking it was candy. The pearl is the goal of a sorcery examination where the students must retrieve it to pass. But since Nina has swallowed the pearl, she is now the target. Fortunately for Nina, two of the examinees decide to protect her from the other students while they work on a potion to extract the pearl from Nina.

In 2006, Mamotte! Lollipop was adapted into a thirteen episode anime television series by Marvelous Entertainment and Sunshine Corporation under the direction of Noriyoshi Nakamura. The anime series aired between July 1 and September 2006 in Japan on KAB. In 2009, FUNimation Entertainment dubbed the anime under the name Save Me! Lollipop."
37521,姫様ご用心,Animation,https://image.tmdb.org/t/p/original/t9WhpyGsoQXlf7XEol4PtN6ZbwK.jpg,1,4.0,"Princess Be Careful is a 12 episode anime series, produced by Nomad, that aired on WOWOW from April 12, 2006 to July 19, 2006. It has been aired by the anime television network Animax across its networks worldwide, including its English language premiere in Southeast Asia, starting from October 2007 and ended in November 2007."
37522,Nyan Koi!,Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/2fEuoBU5AjJzozwWpA6nqAwKoHP.jpg,11,6.4,High school student Junpei Kousaka is allergic to cats—unfortunately for him he is surrounded by cat lovers and is cursed with an ability to understand cat speech.
37526,Little Women,Animation Family Drama,https://image.tmdb.org/t/p/original/f1aJ4akWechaU1906PR8RAm1GXS.jpg,1,2.0,"In the United States, the Civil War has just broken and Mr March, a physician and father of four daughters, went to the front. Madam March remains alone with her four daughters: the eldest Margaret (Meg), Josephine (Jo) budding writer, a real boy failed, Elisabeth (Beth), the timid passionate piano, and the latest addition, Amy, who loves to draw. The four girls will quickly get to know their neighbor Mr. Lawrence, which they had a little scared at first, but also to his grandson Laurie who at the age of Jo. Together, they go through many hardships, more or less happy, the furies of Aunt March, jealousies, the joys and the war in fabric background, hoping that their father will come back safe and sound..."
37527,Chobits,Animation Comedy Drama Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/9gjM4FgXyjzzvP6W6MckC48hK1R.jpg,181,8.249,"Tokyo is abuzz with persocoms – humanoid computers that are virtually perfect. The socially and technologically inept Hideki is dying to get his hands on one. When he finds Chii abandoned in the trash, she’s cuter than any current model he’s ever seen before. But when he gets her home and turns her on, she has no data and only a single learning program installed. While Hideki puts his whole heart into teaching Chii the ins and outs of humanity, a mystery unfolds as a dark secret within her awakens."
37529,Nabari no Ou,Animation Comedy Drama Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/sVfb84opLuGQrAuS2EqE8QJ7zcB.jpg,5,7.2,"In the shadows of this world, ninjas fight for control of an ancient technique which holds untold strength. This coveted power dwells within apathetic Miharu, a fact the guy really couldn't care less about - until the rival clans bring their battle to him. Now, he must choose a side if he hopes to survive - but when conflict is waged in secret, friend and foe prove difficult to tell apart."
37532,Master of Mosquiton '99,Animation,https://image.tmdb.org/t/p/original/1D5fT2W9P3tJaq6uhjbxGNz3q7T.jpg,1,8.0,"Catholic schoolgirl Inaho discovers that a vampire, Mosquiton, is feeding off of her classmates. So she stakes him, but he is revived after her blood comes in contact with the his remains. Mosquiton becomes her slave and also a history teacher. Together, along with Yuuki and Honou, the unlikely duo have many escapades and adventures. One of Inaho's main goals is to find the mythical O-Part to make some money!"
37534,Uta~Kata,Animation Drama Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/8AM1KrRrJrD1mK7uc1auQMHRmp5.jpg,4,8.25,"Before you make a deal with a girl in a mirror, reflect seriously on the source of the offer. Ichika fails to heed this advice when she attempts to retrieve a lost charm, and suddenly finds herself with the powers of a Djinn at her command. At first things seem wondrous; but as her abilities grow, Ichika’s situation quickly goes from magical to nightmarish. Soon Ichika finds herself drawn into an ever-expanding web of deceptions, lies, and increasingly dangerous situations."
37537,Dual! Parallel Trouble Adventure,Animation,https://image.tmdb.org/t/p/original/kDG9NKw8pk4xNlcN1b6BPvNLzb4.jpg,1,9.0,"Kazuki experiences hallucinations of fighting robots that no one else can see, so he should have expected trouble when the most beautiful girl in school took an interest!

But there's no way he could have expected to be waylaid by a mad scientist and thrown into a parallel world with robots, aliens, and a boarding house filled with beautiful girls! He may not make it home. He may get hurt. He may go insane. But at least he gets to drive the Robots!"
37538,Wellber no Monogatari: Sisters of Wellber,Animation Sci-Fi & Fantasy Action & Adventure,https://image.tmdb.org/t/p/original/lAsqukqS4TpnOePSNQKiYmrTLKg.jpg,0,0.0,"Sisters of Wellber is a fantasy anime series animated by Trans Arts. Directed by Takayuki Hamana, the director behind the renowned Prince of Tennis TV series and animated movies, Sisters of Wellber began airing in Japan on Tokyo MX, Mētele, ABC, and AT-X in April 2007.

A related manga, MUZZLE-LOADER 〜Wellber Stories〜, has begun serialization on February 28, 2007 in Monthly Comic Blade, one of Mag Garden's magazines.

A second season started on January 1, 2008, picking up just where the first season left off."
37546,Turn A Gundam,Animation Drama Action & Adventure War & Politics Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/yTpqQNk5sH3ouKsAh3rZBlROckU.jpg,7,7.0,"It is the Correct Century, two millenniums after a devastating conflict which left the world broken. Earth is now mostly uninhabitable, and thus a remnant of humanity has resided on the Moon while the Earth and its few survivors recover."
37548,Junjou Romantica,Animation Comedy Drama,https://image.tmdb.org/t/p/original/o1xuLiudxvYbYs30KDWlaeE6rwm.jpg,24,6.8,"Junjou Romantica: Pure Romance, stylized as Junjou Romantica ~Pure Romance~, is a yaoi series by Shungiku Nakamura. It focuses on three storylines; the main couple, which comprises the bulk of the books, and two other male couples that provide ongoing side stories. It has expanded into several cd-dramas, a manga series running in Asuka Ciel, a light novel series titled ""Junai Romantica"" running in The Ruby magazine and a 24-episode anime series.

Shungiku Nakamura has written a spin-off to Junjou Romantica, titled Sekai-ichi Hatsukoi focusing on a shōjo manga editor and his first love, which was also animated by Studio Deen in 2011."
37549,Tokio Private Police,Animation,https://image.tmdb.org/t/p/original/rsoSCWxK0DJIsS5njSDHiJzQoRm.jpg,1,6.0,"A strong and eager, but sexually very inhibited girl joins an elite police team in the future Tokyo. There, one of her colleagues, a beautiful and sexually not-a-little-bit-inhibited woman awakens her sexuality."
37552,GA: Geijutsuka Art Design Class,Animation Comedy,https://image.tmdb.org/t/p/original/eRwx5rGMhxlo8lef3GFnL2bT3JT.jpg,2,6.5,"GA is a class that specializes in the arts at Ayanoi High School. Kisaragi, Nodamiki, Kyoju, Tomokane and Namiko are five students who learn about art."
37554,I'll/CKBC,Animation Drama,https://image.tmdb.org/t/p/original/jxkSIRF3xLMtm1rJT8yZf31naxF.jpg,0,0.0,"Akane Tachibana and Hitonari Hiiragi were rising stars of high school basketball and bitter rivals on the court. In the past, the only thing keeping each one from being the best was the other. But when Hiiragi is transferred to Kouzu High School, they find themselves as teammates. Will the two masters of the court reconcile their differences in time for the big game against Kokutai, or will Hiiragi switch teams to challenge his rival face to face?"
37555,Omamori Himari,Sci-Fi & Fantasy Animation Action & Adventure Comedy Drama,https://image.tmdb.org/t/p/original/6FKVuV9jBeTHRFBD0zCVPORieQB.jpg,10,5.35,"The slapstick romantic comedy centers around an ordinary  16-year-old high school boy named Yūto Amakawa who is protected by a  spirit—specifically, a beautiful, sword-wielding cat girl spirit named  Himari. Yūto is descended from a family that has subjugated demons since  time immemorial. The charm that once protected him is now impotent, but  fortunately, at that same moment, Himari appears before him as his new  guardian."
37557,"The Adventures of Pepero, Son of the Andes",Action & Adventure Animation,https://image.tmdb.org/t/p/original/tqrlvQcHzX5rdtjDtRnX2zxFzQD.jpg,1,10.0,"The Adventures of Pepero or The Adventures of Pepero the Andes Boy is a 26-episode anime TV series created by Tatsuya Ono and Sumio Takahashi and aired on the NET Network from 1975-10-06 to 1976-03-29 in Japan. It has since been then translated and broadcast in several languages worldwide. The story follows the young boy Pepero as he searches for his father who has gone missing while seeking the mythical golden city of El Dorado.

The theme songs for the series are Pepero's Adventure and O Wind, Please Carry My Message, both composed by Takeo Yamashita and arranged by Hiroshi Tsutsui, with lyrics by Kazuo Umezu and vocals by Mitsuko Horie."
37558,The Legend of Condor Hero,Animation Drama Action & Adventure,https://image.tmdb.org/t/p/original/kPL8h0wzGAGWMTCEF3xWI0Suxng.jpg,2,6.5,"The Legend of Condor Hero is a Japanese/Chinese animation. It's an anime adaptation of The Return of the Condor Heroes, a wuxia novel by Louis Cha."
37561,Zaion: I Wish You Were Here,Animation Action & Adventure Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/4sAXXHylmmBo9Jcs7DCfn2K5zFp.jpg,3,4.3,"In the future, a meteor crashes into Earth and brings with it a virulent form of life. This virus is known as M34 and attacks humans, turning them into vicious monsters. Most of the human population is wiped out, thus government agencies are formed to fight the virus. One of the groups, NOA, inserts nanomachines into the bodies of its soldiers; these machines allow them to transform and fight off the infected. Unfortunately, the virus mutates and becomes too strong for NOA to handle. Now the fate of the world rests in the hands of 16-year-old girl with the power to defeat the virus."
37565,Tsubasa RESERVoir CHRoNiCLE,Animation Drama Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/xQoMzExGqZ7SAEegpHZETfw36Eo.jpg,18,6.8,"Syaoran fights to gather the scattered soul of his beloved princess Sakura, whose memories were sent adrift across space and time."
37567,Dr. Slump,Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/q19uWJMNLcyQ0I14DaH4XVwW8TQ.jpg,98,8.1,"Follows the humorous adventures of the little girl robot Arale Norimaki, her creator Senbei Norimaki, and the other residents of the bizarre Penguin Village."
37568,Mach GoGoGo,Animation Action & Adventure Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/ivLUW0AJzShFmfG64jr8u8r9lxd.jpg,0,0.0,"Speed Racer X, known in Japan as Mach GoGoGo (マッハGoGoGo, Mahha GōGōGō) and sometimes referred to as New Mach GoGoGo (新・マッハGoGoGo, Shin Mahha GōGōGō), is a 1997 remake of the original 1967 series Speed Racer by Tatsunoko Production, the original producers. The show originally aired in Japan in 1997 on TV Tokyo and lasted only 34 episodes of a planned 52. Following the footsteps of his brother, who was apparently killed in a race accident, Go Hibiki races the competition in the Mach 5—a special race car built by his father."
37573,The Return of the King,Animation,,3,9.0,"The Return of the King, is a 1980 animated musical television film created by Rankin/Bass and Topcraft. The film is an adaptation of the The Return of the King, the third book in The Lord of the Rings by J. R. R. Tolkien.

Due to marketing by Warner Bros., the film is often credited by fans as the unofficial sequel to Ralph Bakshi's 1978 animated film J.R.R. Tolkien's The Lord of the Rings, which is based on the first two volumes of the book. According to rumors, Rankin/Bass decided to do the project upon hearing that Bakshi's sequel finishing The Lord of the Rings was going to be left unmade. However, Rankin/Bass had always planned on making a sequel based on The Return of the King as their follow-up project to The Hobbit.

The special aired on ABC on Sunday, May 11, 1980. Critical and fan reaction to The Return of the King was lukewarm."
37574,Happy Seven,Animation Comedy Drama,https://image.tmdb.org/t/p/original/xbXlUpbNwfRR0fMQmCES05IDx15.jpg,2,7.5,"Amano Sakogami is a girl who has an unnatural amount of bad luck. One day, she stumbles into the clubroom of the Better Fortune Research Organization, which consists of a boy and seven other girls who secretly use the power of the luck deities to fight against the Magatsugami, monsters who can affect a person's luck & well-being."
37575,Seikimatsu Occult Academy,Sci-Fi & Fantasy Animation Comedy,https://image.tmdb.org/t/p/original/hDXgyNYZy9A2tlPsCL7xm4xPIXy.jpg,37,7.2,"Occult Academy is a Japanese anime television series produced by A-1 Pictures and Aniplex and directed by Tomohiko Itō. The 13-episode anime premiered in Japan on the TV Tokyo television network on July 6, 2010. Occult Academy is the third project of Anime no Chikara. It was shown by Crunchyroll an hour after the Japanese broadcast. A manga adaptation of the anime is currently serialized in Media Factory's Monthly Comic Alive. A series of DVD/Blu-ray releases are made over six volumes. Volumes one through five each contain two episodes from the series and comes with extras, such as bonus songs sung by various voice actors for the characters. The final volume covers the last three episodes There are also four spinoff episodes, the first of which is included with the second volume. The series has been picked up in North America by NIS America, who released the series on Blu-ray on May 8, 2012."
37577,My Wife is a Magical Girl: Bewitched Agnes,Animation Comedy Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/4h1d5sVB5dUvWZJIVIyyN3WWRc5.jpg,4,8.4,"Asaba is a 26 years old housewife but few people know that she is a magical girl named ""Agnes"", guardian of the Wonderland."
37578,Robin Hood's Big Adventure,Animation Kids,https://image.tmdb.org/t/p/original/cHDNtXswW5uKdHMrjMeLVjB561z.jpg,6,8.083,"Robin Hood's Big Adventure is an anime adaptation of the classic Robin Hood story consisting of 52 episodes. In this version, Robin and his allies are mostly pre-teens."
37580,Princess Jellyfish,Animation Comedy,https://image.tmdb.org/t/p/original/qRE7eZgIfem4NBSSugQNO7dCuG5.jpg,15,7.7,"Amamizukan is an apartment complex where no boys are allowed. Tsukimi, a girl who adores jellyfish, lives there happily with her friends who all have nerdy obsessions of their own. Their peaceful lives gradually start to change when a beautiful woman helps Tsukimi out of a pinch. She stays overnight at the apartments—but it turns out ""she"" is really a ""he""."
37584,Ikki Tousen,Animation Sci-Fi & Fantasy Comedy Action & Adventure Drama,https://image.tmdb.org/t/p/original/6qGU5z7ImtIdC8jqohVCbicBFjN.jpg,34,6.3,"In the Kanto region of Japan, seven high schools take place in a turf war for territorial supremacy: Nanyo Academy, Kyosho Academy, Seito Academy, Yoshu Academy, Rakuyo High School, Gogun High School, and Yoshu Private School. The fighters of each school bear the sacred jewels called magatama, which contains the essence of warriors from the Three Kingdoms era of Ancient China 1800 years ago, as well as their fates."
37585,Kenichi: The Mightiest Disciple,Action & Adventure Animation Comedy,https://image.tmdb.org/t/p/original/pLzfW5xWN9sOId6C6vgcv8otnN7.jpg,421,8.531,"Yeah, Kenichi’s a total wimp. He’s always getting picked on and doesn’t have a lot of friends to stick up for him. The guy needs motivation if he hopes to graduate in one piece. Well, Miu’s the perfect motivation. She’s hot, she accepts him, and she just so happens to live at a dojo with six martial arts masters. You could say fate has led Kenichi to their door, or you could say he was just following the hottie. Either way, he’s about to get whipped into serious shape. If he can survive some hard-core training, he might survive another day at school. He might even score with Miu. Yeah, you could call Kenichi a wimp. But let’s go with underdog instead."
37597,Fables of the Green Forest,Animation Action & Adventure,https://image.tmdb.org/t/p/original/2UjXJ0qgxkRvL7Kj80r7i0eXkHt.jpg,1,9.0,"Fables of the Green Forest is an anime adaption based on a series of books published in the 1910s and 1920s by Thornton W. Burgess which ran on the Japanese network Fuji TV from 7 January 1973–30 December 1973. It consists of 52 episodes and was created by the animation studio Zuiyo Eizo.

The series has been aired in many countries outside Japan, such as Germany, Spain, Romania, Portugal, Venezuela and Canada. The release of the series into Canada was done through Ziv International in 1978."
37599,The Twisted Whiskers Show,Animation Comedy,https://image.tmdb.org/t/p/original/pGCYmyZ6yGuImQcWgYtiZYbumqq.jpg,1,9.0,"The Twisted Whiskers Show is an American computer-animated comedy series based on the Twisted Whiskers greeting cards created by Terrill Bohlar. It began airing as the first program of the Hasbro/Discovery TV network, Hub Network on October 10, 2010. 26 half hour episodes of the CG series were produced by DQ Entertainment, MoonScoop Group and Mike Young Productions and distributed by Taffy Entertainment. The series is rated TV-G."
37606,The Amazing World of Gumball,Animation Family Sci-Fi & Fantasy Comedy,https://image.tmdb.org/t/p/original/VYnnyA2hyxi3VUPgCA71mMtt69.jpg,1160,8.538,"The life of Gumball Watterson, a 12-year old cat who attends middle school in Elmore. Accompanied by his pet, adoptive brother, and best friend Darwin Watterson, he frequently finds himself involved in various shenanigans around the city, during which he interacts with various family members: Anais, Richard, and Nicole Watterson, and other various citizens."
